   0.07221,   0.00231,   0.06698,   0.08266,   0.00166,  -0.06694,   0.04216,   0.08266,   0.01146,  -0.08066,  -0.06498,  -0.00814,   0.03693,  -0.06433,  -0.05257,   0.03759
  -0.02382,  -0.04865,   0.01538,   0.00819,  -0.05714,   0.06829,   0.02060,   0.00688,  -0.07151,   0.01864,   0.02321,   0.04151,   0.00623,   0.05980,  -0.00030,  -0.06890
  -0.06955,  -0.04473,   0.07221,  -0.08262,  -0.00945,   0.05196,   0.07090,   0.08266,  -0.02970,   0.07744,  -0.07412,   0.06764,   0.07809,   0.04935,  -0.00292,   0.00362
   0.07156,   0.01734,   0.02321,   0.07613,   0.03301,   0.07809,  -0.01010,  -0.06106,  -0.00880,   0.08070,  -0.05649,   0.06111,   0.01080,   0.03497,   0.01342,  -0.01794
   0.06307,  -0.05779,   0.02583,  -0.07347,  -0.05322,   0.07809,  -0.00096,   0.06111,   0.08005,   0.01930,   0.00231,   0.03105,   0.05000,  -0.04669,  -0.05975,  -0.04211
  -0.01729,  -0.06759,   0.05131,   0.02975,  -0.02774,  -0.06106,  -0.02382,  -0.02447,   0.06764,   0.06764,   0.02387,  -0.01272,  -0.05518,  -0.04342,   0.00296,   0.07744
  -0.05387,  -0.01076,  -0.04407,  -0.04146,   0.04673,  -0.01664,  -0.04146,  -0.06433,  -0.07216,  -0.03558,   0.02844,   0.04935,  -0.07543,   0.00362,   0.00492,   0.04739
  -0.02709,  -0.07935,   0.01668,  -0.07804,   0.06111,   0.05131,   0.03040,  -0.08000,   0.03432,  -0.07804,   0.04804,  -0.02970,   0.02583,  -0.01860,   0.02125,   0.03955
  -0.00814,   0.04412,   0.04543,   0.00623,   0.07548,   0.01864,  -0.02382,  -0.00618,  -0.03101,   0.05849,  -0.00030,  -0.05779,   0.00884,   0.01995,  -0.08000,  -0.06041
  -0.05910,   0.07352,  -0.07935,   0.00362,  -0.03493,   0.07482,  -0.07804,  -0.03297,  -0.02513,  -0.03885,   0.05457,  -0.00749,  -0.01468,  -0.01272,  -0.03950,   0.08070
   0.04216,  -0.00618,   0.04739,   0.03759,  -0.07674,  -0.02513,   0.03171,  -0.07086,   0.06372,   0.00035,   0.07156,   0.08005,   0.05980,  -0.00684,  -0.08000,  -0.00814
  -0.00945,   0.01015,  -0.04603,  -0.01794,   0.06764,  -0.02121,  -0.06759,   0.01734,   0.01276,   0.08005,   0.05784,   0.05784,   0.04543,   0.04151,  -0.02513,   0.05457
   0.05653,   0.07090,  -0.03885,   0.05196,   0.01799,   0.06568,  -0.07804,   0.03432,   0.05065,   0.01211,   0.00950,  -0.07347,   0.08201,  -0.08066,  -0.00814,   0.05457
  -0.03819,   0.01864,   0.02975,   0.02060,  -0.02447,   0.00166,   0.06894,   0.07090,   0.07809,  -0.02317,  -0.01468,   0.06894,  -0.00880,  -0.07870,   0.06894,   0.06502
   0.00754,   0.05784,   0.02191,  -0.03362,  -0.04081,   0.01211,   0.02909,   0.01015,   0.02909,  -0.04799,  -0.04538,   0.06764,   0.03497,  -0.01794,   0.02583,  -0.08196
  -0.05649,  -0.06759,   0.07548,  -0.05191,   0.01864,  -0.05583,  -0.04669,  -0.00945,  -0.03623,   0.01603,  -0.01664,  -0.07151,   0.01864,  -0.00488,   0.05915,   0.04935
  -0.08262,  -0.03558,  -0.07739,  -0.06824,  -0.05845,   0.03497,  -0.01468,   0.05196,   0.05000,   0.07417,   0.02256,  -0.04146,   0.03432,   0.06045,  -0.03754,  -0.05518
  -0.03297,  -0.01206,   0.02321,  -0.02905,  -0.01206,   0.05980,  -0.02252,  -0.04015,   0.02060,   0.06894,   0.01080,   0.01015,  -0.00553,  -0.05845,   0.07352,   0.07090
  -0.00357,  -0.03950,   0.07940,  -0.03231,  -0.06237,   0.00166,   0.02256,   0.00884,  -0.07216,   0.04281,   0.02191,  -0.07935,  -0.04081,  -0.01598,  -0.02905,  -0.05387
  -0.04995,  -0.07935,  -0.07282,   0.00296,  -0.01729,  -0.01860,   0.04935,   0.01668,  -0.03754,   0.03301,   0.05261,  -0.05387,  -0.04473,   0.06698,   0.03628,  -0.07608
  -0.06628,   0.01407,   0.06241,   0.00492,   0.07286,  -0.06955,  -0.00553,   0.04216,   0.04673,  -0.02643,  -0.01860,   0.07417,  -0.06041,  -0.00814,  -0.08262,  -0.00684
  -0.02447,   0.05915,   0.02256,   0.01276,   0.08201,   0.07809,  -0.05387,  -0.06890,   0.04347,   0.00492,  -0.02578,  -0.01402,   0.07548,  -0.06563,   0.05849,   0.03889
   0.02779,   0.06437,  -0.06367,  -0.06759,   0.00100,   0.06307,  -0.01533,  -0.00030,   0.07744,   0.01211,  -0.00814,   0.05131,  -0.02056,  -0.08131,  -0.03427,  -0.00292
  -0.04538,  -0.05453,   0.03367,  -0.04473,  -0.01664,  -0.05518,   0.07482,   0.03040,  -0.06106,  -0.02774,  -0.05779,  -0.03689,   0.00492,   0.00819,  -0.05975,   0.06698
   0.03105,   0.02060,  -0.08066,   0.07090,  -0.06367,  -0.04995,  -0.00880,   0.07417,  -0.01076,  -0.06433,  -0.06759,  -0.05518,   0.02648,  -0.03754,   0.06111,  -0.06302
   0.05719,  -0.07151,  -0.03493,  -0.01598,  -0.04995,  -0.03689,  -0.01729,  -0.05191,   0.04543,  -0.08000,  -0.08327,   0.01668,   0.03759,  -0.02839,  -0.03297,   0.07417
   0.01603,   0.05000,  -0.04995,  -0.08066,  -0.00226,   0.01276,  -0.06824,   0.05784,   0.07809,   0.00754,  -0.08196,   0.00100,  -0.02513,  -0.05975,   0.07482,   0.02452
   0.07482,   0.01407,  -0.05975,  -0.00945,   0.08005,   0.07940,   0.04216,  -0.02121,   0.08136,  -0.04211,  -0.01402,  -0.02643,  -0.04342,  -0.08327,  -0.02970,   0.08005
  -0.03035,   0.02321,   0.00950,   0.02321,  -0.02056,  -0.03101,  -0.04669,   0.06372,   0.02713,  -0.06302,   0.08136,  -0.04146,  -0.03493,  -0.06302,   0.00623,  -0.02774
   0.06372,  -0.04277,  -0.06106,  -0.08131,  -0.04277,  -0.06824,  -0.00880,   0.03432,   0.07352,   0.04412,  -0.02709,   0.02387,   0.01995,  -0.07739,   0.02125,  -0.00161
   0.01015,   0.01930,   0.01211,  -0.06237,  -0.03101,  -0.04015,  -0.06824,   0.03628,   0.02452,   0.06111,   0.00362,  -0.00161,  -0.05910,   0.07417,   0.05719,  -0.03754
   0.07874,  -0.05583,  -0.01468,   0.00492,   0.01472,   0.02060,  -0.07282,   0.05588,   0.05457,   0.03824,  -0.05126,  -0.07935,  -0.01794,   0.07809,   0.08005,   0.08070
   0.00492,   0.01015,   0.07156,  -0.03101,   0.00558,   0.02321,  -0.03689,  -0.02186,   0.05457,   0.07417,   0.04085,  -0.00749,   0.01342,   0.01603,  -0.00880,  -0.03493
   0.01342,   0.06111,  -0.07216,   0.03759,   0.02713,  -0.04995,  -0.01337,   0.04543,   0.06698,   0.06111,  -0.02447,  -0.00488,  -0.03558,   0.08332,  -0.03558,   0.03367
