  -0.01998,   0.04729,   0.07798,  -0.06439,   0.01333,   0.07145,  -0.05329,  -0.01541,  -0.06439,  -0.08203,   0.02639,   0.00875,   0.06361,  -0.02586,   0.00614,  -0.00039,   0.03488,  -0.01737,   0.03226,   0.03357,   0.03814,   0.03945,  -0.03043,  -0.06309,   0.01137,   0.01724,   0.04859,   0.01267,   0.02573,  -0.05198,  -0.02978,   0.05316
   0.03684,   0.02639,   0.04206,  -0.04676,  -0.01019,  -0.02325,   0.01790,   0.07537,  -0.00431,  -0.02847,  -0.07745,  -0.01084,  -0.07288,  -0.07745,  -0.08268,  -0.05460,   0.01528,  -0.04872,  -0.02390,  -0.01215,   0.01006,  -0.02651,  -0.07484,  -0.01737,   0.01594,   0.04794,   0.02769,  -0.02259,  -0.07941,   0.04141,  -0.02913,   0.03292
  -0.00757,  -0.05198,  -0.06896,  -0.04480,   0.02247,  -0.02064,  -0.00235,  -0.05394,  -0.00104,  -0.02390,  -0.06047,  -0.01606,   0.00549,  -0.07811,  -0.07745,  -0.03566,  -0.01802,  -0.07876,   0.07994,  -0.07876,   0.04075,  -0.01672,   0.06361,   0.03749,  -0.00888,   0.03357,  -0.06374,   0.00549,   0.03553,  -0.01345,  -0.04153,   0.04663
   0.06492,  -0.08137,  -0.06374,  -0.08268,   0.07537,  -0.02390,  -0.02129,  -0.00235,   0.04924,  -0.06504,  -0.07027,  -0.06831,   0.06100,  -0.05655,  -0.01672,   0.06688,   0.05708,  -0.07484,   0.05969,  -0.00170,  -0.04741,   0.03749,   0.07863,  -0.00431,   0.04598,   0.04598,   0.00745,   0.01986,   0.04402,   0.04859,   0.02900,   0.06884
  -0.04937,   0.03814,  -0.01606,  -0.01737,   0.06884,  -0.04219,  -0.03239,  -0.07811,  -0.07353,   0.01333,   0.01920,  -0.06047,   0.02900,   0.02639,  -0.06962,   0.04467,  -0.00365,  -0.04153,   0.04924,   0.01137,   0.03292,   0.04010,  -0.03957,   0.08190,   0.02312,  -0.00496,   0.03292,  -0.08007,   0.00941,   0.02508,  -0.01998,   0.04990
  -0.07745,  -0.07484,   0.07341,   0.05512,  -0.00823,  -0.04088,   0.03292,   0.06884,  -0.07288,   0.03945,   0.03684,   0.03031,   0.07667,   0.07733,   0.00941,   0.00222,  -0.03827,  -0.00104,  -0.05133,  -0.05394,  -0.02455,   0.07798,  -0.05002,   0.07798,  -0.02325,  -0.01998,  -0.06635,  -0.05655,   0.03226,  -0.04284,   0.03945,   0.01398
   0.01855,  -0.02847,  -0.07745,   0.07994,   0.05316,  -0.05786,   0.05120,   0.02639,  -0.01084,   0.04010,  -0.05851,  -0.02913,  -0.06570,   0.05186,  -0.06962,   0.00353,  -0.00039,  -0.06570,  -0.01933,  -0.03957,  -0.01802,  -0.00496,   0.05839,  -0.01737,  -0.07419,   0.04729,   0.07537,  -0.01345,   0.06427,   0.00353,   0.08190,  -0.02978
   0.07406,   0.04271,   0.01724,   0.04924,   0.03422,   0.02116,  -0.06962,   0.01071,  -0.05133,   0.07080,   0.01986,   0.04924,  -0.05394,  -0.04415,  -0.05133,   0.04467,  -0.02455,   0.07145,   0.02312,   0.07994,   0.03357,   0.06427,   0.05382,  -0.04611,  -0.04937,   0.04859,   0.06557,  -0.05068,   0.05839,   0.00679,   0.03031,  -0.00561
   0.04402,   0.01006,  -0.02913,   0.03161,   0.05120,   0.04467,   0.04467,  -0.01476,   0.07145,   0.03292,  -0.06766,  -0.06831,   0.05382,  -0.04872,   0.05643,   0.07472,  -0.03957,  -0.07484,  -0.07027,  -0.00235,  -0.05721,  -0.02978,   0.01006,  -0.00235,   0.01790,  -0.01280,   0.02443,  -0.03892,   0.06296,  -0.07092,  -0.06374,  -0.00365
   0.06623,  -0.00104,   0.01594,   0.00092,   0.06035,   0.00875,   0.01659,  -0.01998,   0.03031,  -0.00235,   0.02769,  -0.04480,  -0.08268,   0.00941,  -0.00431,   0.01724,   0.02769,  -0.06047,   0.06623,   0.04859,   0.01528,  -0.04480,  -0.01998,  -0.07353,  -0.07158,  -0.03304,   0.02769,   0.02769,   0.02182,   0.05316,  -0.06113,  -0.03696
  -0.05982,  -0.01737,   0.04533,  -0.01606,  -0.06570,  -0.07353,  -0.03827,  -0.05133,   0.08190,   0.01659,  -0.08268,  -0.02064,  -0.02129,  -0.02064,  -0.06504,   0.08125,  -0.06700,  -0.06178,   0.06296,   0.03422,   0.04010,  -0.00496,  -0.04480,  -0.02847,  -0.00823,  -0.01019,   0.02900,   0.07994,   0.05578,   0.05251,   0.00353,   0.06753
  -0.06896,  -0.01541,  -0.01476,   0.04337,  -0.05068,   0.02247,   0.01528,  -0.08268,   0.06492,  -0.05133,  -0.07615,   0.01855,  -0.03239,  -0.08072,   0.04924,   0.07798,  -0.00823,  -0.06504,  -0.06831,   0.00484,   0.05708,   0.06884,  -0.02586,   0.04598,  -0.01345,  -0.01672,   0.00941,  -0.03566,   0.07994,  -0.03827,  -0.02651,  -0.03957
   0.06035,  -0.05133,  -0.01868,   0.02443,   0.01920,   0.08059,  -0.08137,   0.01790,   0.00875,  -0.01868,  -0.00823,  -0.04415,  -0.07615,  -0.01737,  -0.00953,   0.06165,  -0.00953,  -0.03892,   0.07929,   0.06296,   0.08255,   0.08190,  -0.00953,  -0.03762,   0.05969,  -0.00953,   0.06035,  -0.03566,   0.05774,   0.08321,   0.07798,  -0.07158
   0.02900,   0.03684,   0.00941,  -0.05655,   0.04533,   0.00418,   0.05120,  -0.01280,  -0.06831,   0.02900,   0.06296,  -0.06962,   0.01398,   0.03814,   0.08059,  -0.01672,  -0.02586,  -0.04415,  -0.06831,   0.03488,  -0.05198,  -0.01345,   0.00614,  -0.00692,   0.03226,   0.07537,  -0.01345,   0.00222,   0.04729,   0.01071,   0.00092,   0.05447
  -0.07288,   0.05904,  -0.02586,   0.01267,  -0.04545,   0.00418,  -0.00561,   0.06492,   0.00288,   0.03814,   0.01986,  -0.05198,  -0.02521,  -0.07092,  -0.02325,  -0.06047,   0.00157,   0.06165,   0.07406,  -0.07615,  -0.06896,   0.06557,  -0.02717,  -0.07941,   0.08321,  -0.07353,  -0.07223,   0.00810,  -0.04023,  -0.04611,   0.07406,   0.05774
  -0.00039,   0.06100,  -0.04872,   0.02965,  -0.00823,  -0.07745,   0.07602,  -0.03957,   0.00549,  -0.07092,   0.06688,  -0.06570,  -0.04937,   0.00614,   0.06557,   0.01137,  -0.05264,   0.06949,  -0.04349,   0.01333,   0.03096,   0.06296,   0.00288,   0.03226,  -0.04545,   0.07733,  -0.06962,  -0.02129,   0.07602,   0.02051,  -0.02717,  -0.01476
  -0.03043,  -0.00039,   0.07798,   0.07537,   0.03945,   0.05447,   0.06231,   0.07210,  -0.05198,   0.03618,  -0.02064,   0.06949,  -0.06504,  -0.05394,  -0.03304,  -0.05851,  -0.03304,  -0.01476,  -0.00039,   0.04990,  -0.05198,   0.00092,   0.06296,   0.03814,   0.02769,   0.05186,  -0.02717,  -0.05851,  -0.05394,  -0.03239,  -0.04741,  -0.02129
   0.07863,   0.07080,  -0.01998,   0.00157,   0.03031,   0.06492,   0.04990,  -0.01019,   0.07602,  -0.00300,  -0.00823,   0.05774,  -0.05655,   0.04402,  -0.02259,  -0.01019,  -0.06700,   0.02835,   0.04075,  -0.06113,  -0.02651,   0.04663,   0.03945,  -0.00627,  -0.04349,  -0.07484,   0.00614,  -0.04349,  -0.00627,   0.06884,  -0.04023,   0.00157
