  -0.00556,   0.05324,  -0.01732,   0.00555,   0.08199,  -0.04084,   0.03952,   0.06893,   0.02319,   0.00685,  -0.06894,  -0.05783,  -0.02908,  -0.06502,  -0.08004,  -0.00817
   0.01731,  -0.01144,  -0.01928,  -0.00491,   0.05194,  -0.02320,  -0.02320,  -0.00687,   0.01796,   0.05520,  -0.02777,   0.03560,   0.00555,  -0.02516,  -0.00687,  -0.05391
   0.07023,  -0.06175,   0.00685,  -0.05522,   0.08199,   0.00685,  -0.03431,   0.02907,   0.03364,   0.06958,   0.06174,   0.03038,   0.07742,  -0.02385,   0.00947,  -0.01079
   0.05259,   0.00097,  -0.00491,   0.05978,  -0.05914,  -0.03039,  -0.05326,  -0.04542,  -0.02451,   0.05128,   0.01600,   0.04998,  -0.05326,   0.01469,  -0.07024,  -0.04868
   0.06762,   0.04018,  -0.03627,  -0.03431,   0.05782,  -0.00687,  -0.03300,   0.04475,  -0.03104,   0.05586,   0.03887,   0.04540,  -0.01863,   0.05782,  -0.02059,  -0.06502
  -0.04280,   0.00751,   0.08134,  -0.05456,  -0.07416,   0.03364,   0.04148,   0.00685,   0.01012,  -0.03431,  -0.03235,  -0.01928,   0.03626,  -0.08004,  -0.01797,  -0.00752
   0.06370,  -0.07351,  -0.06959,   0.05847,   0.05716,  -0.06567,  -0.08070,   0.03756,   0.04279,  -0.04672,  -0.00295,  -0.07678,   0.01535,  -0.01732,   0.00032,  -0.01536
  -0.04672,   0.02907,  -0.02385,  -0.03888,  -0.01863,   0.01208,  -0.03235,   0.03168,   0.03430,   0.03756,  -0.03039,   0.01535,   0.01404,   0.00228,   0.08003,   0.04410
  -0.02255,  -0.03758,   0.01927,   0.07089,  -0.06567,  -0.06306,   0.00685,  -0.03954,   0.05651,   0.02254,   0.00163,  -0.05979,   0.07742,   0.05782,   0.02058,  -0.07612
  -0.00556,  -0.04346,  -0.06828,  -0.02581,  -0.06959,   0.05978,   0.06762,  -0.04019,   0.05324,   0.04148,  -0.06894,  -0.03169,  -0.07220,  -0.01471,   0.00881,   0.01077
  -0.03104,   0.03756,   0.02319,  -0.01928,   0.04083,   0.06239,   0.04083,  -0.07612,  -0.05914,   0.04671,  -0.04411,  -0.02059,   0.00620,   0.03495,   0.01208,  -0.06110
   0.05128,  -0.05522,  -0.05195,   0.02972,  -0.00621,   0.06370,   0.03103,   0.04475,   0.00751,   0.02450,   0.04148,   0.01339,   0.05390,   0.01339,   0.06370,  -0.02516
  -0.07743,   0.02972,  -0.02124,   0.04671,   0.02580,   0.03038,   0.02188,   0.07611,   0.01862,  -0.04150,   0.02646,   0.06435,  -0.06894,  -0.05522,   0.02972,   0.05455
   0.08134,  -0.06306,   0.03756,   0.03952,  -0.04346,  -0.07547,   0.08069,   0.06239,  -0.07220,  -0.06698,  -0.05391,  -0.04346,  -0.05979,  -0.06240,   0.05324,   0.08134
   0.01077,  -0.07808,   0.04018,  -0.04999,   0.05978,  -0.02255,   0.06566,   0.02646,  -0.05848,  -0.01536,  -0.06044,   0.00881,  -0.00295,   0.06174,  -0.01993,   0.02842
  -0.01275,  -0.04868,   0.07677,   0.05912,   0.06827,  -0.08004,   0.04214,  -0.03823,  -0.02320,  -0.06110,  -0.01079,   0.06108,  -0.00360,   0.08199,  -0.07743,  -0.07678
  -0.04803,  -0.02647,   0.00359,   0.07415,  -0.00687,   0.07611,  -0.04868,  -0.03954,   0.02254,   0.07611,   0.02776,   0.04802,   0.03430,  -0.00425,  -0.05326,  -0.07286
  -0.02385,  -0.02712,   0.02646,   0.08265,  -0.05130,  -0.08331,   0.07154,   0.03234,   0.01796,   0.02319,   0.06697,   0.07938,   0.01731,   0.08069,  -0.04672,  -0.05718
   0.03822,  -0.07678,   0.01208,  -0.00425,   0.01012,  -0.03300,  -0.06110,  -0.07547,   0.01339,   0.08134,  -0.01797,  -0.08135,  -0.01275,   0.03103,  -0.02777,  -0.07351
   0.07677,   0.03430,  -0.06436,   0.06958,  -0.06110,  -0.07939,  -0.02843,   0.08134,  -0.00099,  -0.04868,  -0.04934,   0.05978,  -0.00295,   0.08069,  -0.03300,  -0.04542
   0.04540,  -0.05456,  -0.02973,  -0.05718,   0.05455,   0.07023,  -0.02647,  -0.05195,   0.01731,  -0.05456,  -0.07743,  -0.06110,  -0.04411,  -0.05456,   0.07742,  -0.04411
  -0.08201,  -0.02059,   0.03364,   0.00097,   0.01862,   0.02776,   0.06893,   0.04344,  -0.04019,  -0.08201,   0.03168,  -0.08331,  -0.03039,   0.00881,  -0.04934,  -0.02059
  -0.01993,   0.03430,  -0.03431,   0.05716,  -0.04672,   0.06304,  -0.02516,  -0.06828,  -0.06894,  -0.03692,  -0.04803,  -0.04999,   0.01927,   0.02058,   0.02254,  -0.00817
   0.07285,   0.03234,  -0.00621,  -0.07090,   0.01339,   0.01862,   0.03234,  -0.02843,  -0.01993,   0.00163,   0.02319,   0.01535,  -0.04411,  -0.00883,  -0.05130,  -0.06632
  -0.06959,  -0.01471,  -0.04215,  -0.08266,  -0.06959,  -0.02908,   0.05912,  -0.02255,  -0.07351,   0.04671,  -0.00883,   0.07611,   0.03103,  -0.04084,   0.06893,   0.03299
   0.06435,   0.01404,   0.04344,  -0.04280,  -0.06632,  -0.07220,   0.06500,   0.05651,  -0.05130,  -0.01144,  -0.02385,  -0.00948,  -0.02777,  -0.03366,   0.01273,  -0.00752
   0.04214,   0.07023,   0.05651,   0.04540,   0.02711,   0.04344,   0.05978,  -0.03562,   0.02972,  -0.03169,  -0.05587,   0.07481,  -0.05718,   0.04671,   0.02188,  -0.00883
   0.03430,  -0.07090,  -0.00425,  -0.00621,  -0.03235,  -0.02385,   0.00751,  -0.07743,   0.06697,  -0.00883,   0.06566,   0.01992,   0.05063,   0.06500,  -0.00491,   0.06631
   0.03168,  -0.04150,   0.02842,   0.05586,  -0.03039,  -0.00687,   0.08330,  -0.00491,  -0.00033,  -0.05260,   0.04998,  -0.05064,  -0.05195,  -0.07351,   0.07742,   0.01404
  -0.02712,  -0.07220,   0.00293,  -0.05914,  -0.00164,  -0.03169,  -0.02189,  -0.01928,  -0.02255,   0.04475,  -0.04084,  -0.02712,   0.04867,   0.00816,   0.05128,   0.05259
  -0.04346,  -0.08201,   0.07285,  -0.07874,  -0.02059,  -0.06698,   0.01273,   0.04671,   0.01600,  -0.01471,  -0.02908,   0.04606,   0.02972,   0.02972,   0.02319,  -0.06110
   0.03691,   0.00097,  -0.05391,   0.06174,   0.00489,  -0.05326,  -0.02189,  -0.02451,  -0.00883,   0.05194,   0.05651,   0.08265,   0.01992,   0.06435,   0.08069,   0.03560
  -0.00295,  -0.03562,   0.01665,   0.03952,  -0.06959,   0.05912,   0.00228,   0.04018,   0.05128,   0.03822,   0.00228,   0.07611,   0.06435,   0.01404,  -0.00752,  -0.01340
   0.00293,  -0.02843,   0.06043,   0.01469,   0.03234,  -0.01797,   0.01339,   0.07219,  -0.00883,  -0.06371,  -0.04150,   0.06697,  -0.07286,  -0.04476,  -0.07678,   0.02776
